file_name,word_order,padanum,headword,stem,morphids,lexids,root,comment,selected
pt487.xml,1,2,vivAha,vivAha,iic,iic,,,y
pt487.xml,2,3,anantaram,anantara,n2s,noun,,,
pt487.xml,3,4,sa,sa,iic,iic,,,
pt487.xml,4,5,antaH,antar,iic,iic,am,,
pt487.xml,5,6,puraH,pur,m1s,noun,,,
pt487.xml,6,7,rAjA,rAjan,m1s,noun,,,y
pt487.xml,7,8,gfham,gfha,n1s,noun,,,y
pt487.xml,8,9,A,A,iic,preverb,,,y
pt487.xml,9,10,nIya,nI_1,i,,,,y
pt487.xml,10,11,aBi,aBi,iic,preverb,,,y
pt487.xml,11,12,arcitaH,arcita,m1s,ppp,fc_1,,y
pt54.xml,0,1,aTa,aTa,i,,,,
pt54.xml,1,2,kadAcit,kadAcid,i,,,,
pt54.xml,2,3,cintayataH,cintayat,m6s,root,,,
pt54.xml,3,4,arDa,arDa,iic,iic,,,
pt54.xml,4,5,rAtra,rAtra,iic,,,,
pt54.xml,5,6,velAyAm,velA,f7s,noun,,,
pt54.xml,6,7,IdfSam,IdfS,n1s,noun,,,
pt54.xml,7,8,tasya,tad,m6s,pron,,,
pt54.xml,8,9,cittam,citta,n1s,noun,,,
pt54.xml,9,10,aBUt,BU_1,aor[root] a3s,root,,,
pt54.xml,10,11,yaTA,yaTA,i,,,,
pt1322.xml,0,1,iti,iti,i,pcl,,,
pt1322.xml,1,2,ukte,ukta,n7s,ppp,vac,,y
pt1322.xml,2,3,kfta,kfta,iic,ppp,kf_1,,
pt1322.xml,3,4,maNgala,maNgala,iic,,,,
pt1322.xml,4,5,viDiH,viDi,m1s,adj_cbv,,,
pt1322.xml,5,6,sAMgrAmika,sAMgrAmika,iic,,,,
pt1322.xml,6,7,alam,alam,iic,,,,
pt1322.xml,7,8,karaRa,karaRa,iic,,,,
pt1322.xml,8,9,vi,vI_2,iic,,,,
pt1322.xml,9,10,BUzitaH,BUzita,m1s,adj_ctp3,BUz,,
pt1322.xml,10,11,gorocana,gorocana,iic,,,,
pt1322.xml,11,12,asita,asita,iic,,,,
pt1322.xml,12,13,sidDa,sidDa,iic,,,,
pt1322.xml,13,14,arTaka,arTaka,iic,,,,
pt1322.xml,14,15,kusuma,kusuma,iic,,,,
pt1322.xml,15,16,Adi,Adi,iic,,,,
pt1322.xml,16,17,kfta,kfta,iic,,,,
pt1322.xml,17,18,vandanaH,vandana,m1s,adj_cbv,,,
pt1322.xml,18,19,aBi,aBi,iic,preverb,,,
pt1322.xml,19,20,udite,udita_2,m7s,ppp,vad,,y
pt1322.xml,20,21,Bagavati,Bagavat,m7s,,,,y
pt1322.xml,21,22,kamalA,kamalA,iic,,,,
pt1322.xml,22,23,kara,kara_1,iic,,,,y
pt1322.xml,23,24,bAnDave,bAnDava,m7s,noun_ctp6,,,
pt1322.xml,24,25,prAcI,prAc,iic,,,,
pt1322.xml,25,26,dik,diS_2,iic,,,,
pt1322.xml,26,27,vaDU,vaDU,iic,,,,
pt1322.xml,27,28,muKa,muKa,iic,,,,
pt1322.xml,28,29,tilake,tilaka,m7s,adj_ctp7,,,
pt1322.xml,29,30,sahasra,sahasra,iic,,,,
pt1322.xml,30,31,kiraRe,kiraRa,m7s,ctp_dvigu,,,
pt1322.xml,31,32,vEjayikezu,vEjayika,m7p,noun,,,
pt1322.xml,32,33,saNgrAma,saNgrAma,iic,,,,
pt1322.xml,33,34,tUryezu,tUrya,n7p,noun_ctp7,,,
pt1322.xml,34,35,A,A,iic,preverb,,,
pt1322.xml,35,36,hatezu,hata,m7p,ppp,han_1,,y
pt1322.xml,36,37,nagarAt,nagara,n5s,noun,,,
pt1322.xml,37,38,niH,niH,iic,preverb,,,
pt1322.xml,38,39,gatya,gam,i,abs,,,
pt1322.xml,39,40,saNgrAma,saNgrAma,iic,,,,
pt1322.xml,40,41,BUmim,BUmi,f2s,noun_ctp6,,,
pt1322.xml,41,42,pra,pra,iic,preverb,,,
pt1322.xml,42,43,Apte,Apta,m7s,ppp,Ap,,y
pt1322.xml,43,44,rAjani,rAjan,m7s,noun,,,
pt1322.xml,44,45,yaTA,yaTA,i,,,,
pt1322.xml,45,46,sTAnam,sTAna,i,adv_cab,,,
pt1322.xml,46,47,uBaya,uBaya,iic,,,,
pt1322.xml,47,48,balezu,bala,,noun_ck,,,
pt1322.xml,48,49,vi,vi,iic,preverb,,,
pt1322.xml,49,50,Uhitezu,Uhita,n7p,ppp,Uh,,
pt1322.xml,50,51,vftte,vftta,m7s,ppp,vft_1,,y
pt1322.xml,51,52,ca,ca,i,pcl_conj,,,
pt1322.xml,52,53,pAda,pAda,iic,,,,
pt1322.xml,53,54,Ata,Ata,iic,,,,
pt1322.xml,54,55,sam,sam,iic,,,,
pt1322.xml,55,56,prahAre,prahAra,m7s,noun_ctp3,,,
pt1322.xml,56,57,kOlikaH,kOlika,m1s,noun,,,
pt1322.xml,57,58,garuqam,garuqa,m2s,noun,,,
pt1322.xml,58,59,A,A,iic,preverb,,,
pt1322.xml,59,60,ruhya,ruh_1,i,abs,,,
pt1322.xml,60,61,vi,vi,iic,preverb,,,
pt1322.xml,61,62,tIrRa,tIrRa,iic,ppp,tF,,
pt1322.xml,62,63,suvarRa,suvarRa,iic,,,,
pt1322.xml,63,64,ratna,ratna,iic,,,,
pt1322.xml,64,65,Adi,Adi,iic,,,,
pt1322.xml,65,66,dAna,dAna,iic,,,,
pt1322.xml,66,67,viDiH,viDi,m1s,adj_cbv,,,
pt1322.xml,67,68,Davala,Davala,iic,,,,
pt1322.xml,68,69,gfhAt,gfha,n5s,noun_ck,,,
pt1322.xml,69,70,ut,ut,iic,preverb,,,
pt1322.xml,70,71,patya,pat_1,i,abs,,,
pt1322.xml,71,72,vihAyas,vihAyas,iic,,,,
pt1322.xml,72,73,talam,tala,n1s,noun_ctp6,,,
pt1322.xml,73,74,kutUhala,kutUhala,iic,,,,
pt1322.xml,74,75,A,A,iic,preverb,,,
pt1322.xml,75,76,vizwEH,vizwa,m3p,adj_cbv,viS_1,,
pt1322.xml,76,77,nagara,nagara,iic,,,,
pt1322.xml,77,78,janEH,jana,m3p,noun_ctp6,,,
pt1322.xml,78,79,niH,niH,iic,preverb,,,
pt1322.xml,79,80,IkzyamARaH,IkzyamARa,m1s,prpp,Ikz,,
pt1322.xml,80,81,aBi,aBi,iic,,,,
pt1322.xml,81,82,vandyamAnaH,vandyamAna,m1s,prpp,,,
pt1322.xml,82,83,ca,ca,i,pcl_conj,,,
pt1322.xml,83,84,nagarAt,nagara,n5s,noun,,,
pt1322.xml,84,85,bahiH,bahis,i,adv,,svarAdi,
pt1322.xml,85,86,sva,sva,iic,,,,
pt1322.xml,86,87,sEnyasya,sEnya,n6s,noun_ctp6,,,
pt1322.xml,87,88,upari,upari,i,adv,,,
pt1322.xml,88,89,prOQa,prOQa,iic,,,,
pt1322.xml,89,90,nAdam,nAda,n2s,adj_cbv,,,
pt1322.xml,90,91,pAYcajanyam,pAYcajanya,n2s,,,,
pt1322.xml,91,92,SaNKam,SaNKa,n2s,noun,,,
pt1322.xml,92,93,apUrayat,pF,cau ipf a3s,vt3a,pF,,
pt1195.xml,0,1,iti,iti,i,pcl,,,
pt1195.xml,1,2,uktvA,vac,i,abs,,,
pt1195.xml,2,3,tUzRIm,tUzRIm,i,adv,,,
pt1195.xml,3,4,aBUt,BU_1,aor[root] a3s,vi1a,BU,,
pt1557.xml,0,1,tAm,tad,f2s,pron_dem,,,
pt1557.xml,1,2,ca,ca,i,pcl_conj,,,
pt1557.xml,2,3,prati,prati,i,,,,
pt1557.xml,3,4,ut,ut,iic,preverb,,,
pt1557.xml,4,5,jIvitAm,jIvita,f2s,ppp,jIv,,
pt1557.xml,5,6,dfzwvA,dfS_1,i,abs,,,
pt1557.xml,6,7,rAjA,rAjan,m1s,noun,,,
pt1557.xml,7,8,tasya,tad,m6s,pron_dem,,,
pt1557.xml,8,9,pUjAm,pUjA,f2s,noun,,,
pt1557.xml,9,10,gOravam,gOrava,m2s,noun,,,
pt1557.xml,10,11,ca,ca,i,pcl_conj,,,
pt1557.xml,11,12,kftvA,kf_1,i,abs,,,
pt1557.xml,12,13,sa,sa,iic,,,,
pt1557.xml,13,14,bahu,bahu,iic,,,,
pt1557.xml,14,15,mAnam,mAna_1,m2s,"noun, adj_cbv xxxxx",,,
pt1557.xml,15,16,amum,adas,m2s,pron_dem,,,
pt1557.xml,16,17,pfzwavAn,pfzwavat,m1s,pap,praS,,y
pt1703.xml,0,1,jIvantaH,jIvat,m1p,prap,jIv,,
pt1703.xml,1,2,api,api,i,pcl,,,
pt1703.xml,2,3,mftAH,mfta,m1p,ppp,mf,,
pt1703.xml,3,4,paYca,paYcan,m1p,num_cardinal,,,
pt1703.xml,4,5,vyAsena,vyAsa,m3s,pn,,,
pt1703.xml,5,6,pari,pari,iic,preverb,,,
pt1703.xml,6,7,kIrtitAH,kIrtita,m1p,ppp,kIrt,,
pt1703.xml,7,8,daridraH,daridra,m1s,noun,,,
pt1703.xml,8,9,vyADinaH,vyAdina,m1s,noun,,,
pt1703.xml,9,10,mUrKaH,mUrKa,m1s,adj,,,
pt1703.xml,10,11,pravAsI,pravAsin,m1s,adj,,,
pt1703.xml,11,12,nitya,nitya,iic,,,,
pt1703.xml,12,13,sevakaH,sevaka,m1s,noun_ck,,,
pt457.xml,0,1,antaH,antaH,iic,iic,,,
pt457.xml,1,2,sArEH,sAra,m3p,,,,y
pt457.xml,2,3,a,a,iic,,,,y
pt457.xml,3,4,kuwilEH,kuwila,m3p,,,,y
pt457.xml,4,5,susnigDEH,susnigDa,m3p,,,,y
pt457.xml,5,6,su,su,i,,,,y
pt457.xml,6,7,parIkzitEH,parIkzita,m3p,,,,
pt457.xml,7,8,mantriBiH,mantrin,m3p,,,,y
pt457.xml,8,9,DAryate,Df,cau pre p3s,,,,y
pt457.xml,9,10,rAjyam,rAjya,n1s,noun_gerundive_ya,rAj_1,,y
pt457.xml,10,11,sustamBEH,sustamBa,m3p,,,,
pt457.xml,11,12,iva,iva,i,,,,y
pt457.xml,12,13,mandiram,mandira,n1s,,,,y
pt502.xml,0,1,tat,tad,n2s,pron,,,y
pt502.xml,1,2,na,na,i,,,,y
pt502.xml,2,3,vedmi,vid_1,pre[2] a1s,root,,,y
pt502.xml,3,4,yat,ya_1,n1s,pron,,,y
pt502.xml,4,5,aBi,aBi,i,,,,y
pt502.xml,5,6,hitam,hita_2,n1s,ppp,DA_1,,y
pt502.xml,6,7,mayA,aham,x3s,pron,,,y
pt505.xml,0,1,tat,tad,n1s,pron,,,y
pt505.xml,1,2,kadA,kadA,iic,iic,,,
pt505.xml,2,3,cit,cid_1,i,,,,y
pt505.xml,3,4,anena,ayam,m3s,pron,,,y
pt505.xml,4,5,devI,deva,f1s,noun,,,y
pt505.xml,5,6,tena,tad,m3s,pron,,,y
pt505.xml,6,7,sam,sam,iic,iic,,,
pt505.xml,7,8,A,A,iic,iic,,,
pt505.xml,8,9,liNgyamAnA,liNgyamAmA,f1s,ifc,,,
pt505.xml,9,10,dfzwA,dfzwa,f1s,ppp,dfS_1,,y
pt505.xml,10,11,Bavizyati,BU_1,fut a3s,root,,,y
pt175.xml,0,1,dvandva,dvandva,iic,,,,y
pt175.xml,1,2,AlApa,AlApa,iic,,,,y
pt175.xml,2,3,sa,sa,iic,,,,
pt175.xml,3,4,Bezaja,Bezaja,iic,,,,
pt175.xml,4,5,Bojana,Bojana,iic,,,,y
pt175.xml,5,6,nArI,nAra,iic,,,,y
pt175.xml,6,7,sa,sa,iic,,,,
pt175.xml,7,8,nATa,nATa,iic,,,,
pt175.xml,8,9,samayezu,samaya,m7p,,,,y
pt175.xml,9,10,a,a,iic,,,,y
pt175.xml,10,11,ni,ni,iic,preverb,,,
pt175.xml,11,12,vAritaH,vArita,m1s,ppp_cau,vf_1,,y
pt175.xml,12,13,api,api,i,,,,y
pt175.xml,13,14,na,na,i,,,,y
pt175.xml,14,15,viSet,viS_1,pop[6] a3s,,,,y
pt175.xml,15,16,nApita,nApita,iic,,,,
pt175.xml,16,17,samaye,samaya,m7s,,,,y
pt175.xml,17,18,ca,ca,i,,,,y
pt175.xml,18,19,nAgarikaH,nAgarika,m1s,,,,y
pt1704.xml,0,1,A,A,i,preverb,,,
pt1704.xml,1,2,haran,hf,ipf[1] a3p,,,,
pt1704.xml,2,3,api,api,i,,,,
pt1704.xml,3,4,na,na,i,,,,
pt1704.xml,4,5,svasTaH,svasTa,m1s,,,,
pt1704.xml,5,6,vinidraH,vinidra,m1s,,,,
pt1704.xml,6,7,na,na,i,,,,
pt1704.xml,7,8,pra,pra,i,,,,
pt1704.xml,8,9,buDyati,buD,pre[4] a3s,,,,
pt1704.xml,9,10,vakti,vac,pre[2] a3s,,,,
pt1704.xml,10,11,na,na,i,,,,
pt1704.xml,11,12,svecCayA,svecCam,f3s,,,,
pt1704.xml,12,13,kiYcit,kiYcid,i,,,,
pt1704.xml,13,14,sevakaH,sevaka,m1s,,,,
pt1704.xml,14,15,api,api,i,,,,
pt1704.xml,15,16,iha,iha,i,,,,
pt1704.xml,16,17,jIvati,jIv,pre[1] a3s,,,,
pt1087.xml,0,1,SaSakaH,SaSaka,m1s,noun,,,
pt1087.xml,1,2,Aha,ah,prf a3s,vt2a,brU,,
pt1431.xml,0,1,kim,ka_1,n1s,,,,y
pt1431.xml,1,2,ca,ca,i,,,,
pt1289.xml,0,1,tena,tad,m3s,pron_dem,,,
pt1289.xml,1,2,api,api,i,pcl,,,
pt1289.xml,2,3,ati,ati,i,,,,
pt1289.xml,3,4,tozAt,toza,m5s,noun_ctp_prAdi,,,
pt1289.xml,4,5,pratI,pratI,iic,,,,
pt1289.xml,5,6,hAram,hAra_2,m2s,,,,y
pt1289.xml,6,7,A,A,iic,preverb,,,
pt1289.xml,7,8,diSya,diS_1,i,abs,,,
pt1289.xml,8,9,nagare,nagara,n7s,noun,,,
pt1289.xml,9,10,pawahaH,pawaha,m1s,noun,,,
pt1289.xml,10,11,dApitaH,dApita,m1s,ppp_cau,dA_1,,
pt1289.xml,11,12,yaTA,yaTA,i,adv_rel,,,
pt1368.xml,0,1,tena,tad,m3s,pron_dem,,,
pt1368.xml,1,2,hi,hi_1,i,pcl_sub,,,
pt818.xml,0,1,aTa,aTa,i,pcl,,,
pt818.xml,1,2,tam,tad,m2s,pron_dem,,,
pt818.xml,2,3,vaDya,vaDya,iic,,,,
pt818.xml,3,4,sTAnam,sTAnam,n2s,noun_ctp6,,,
pt818.xml,4,5,nIyamAnam,nIyamAna,m2s,prpp,nI_1,,y
pt818.xml,5,6,A,A,iic,preverb,,,
pt818.xml,6,7,lokya,lok,i,abs,,,
pt818.xml,7,8,deva,deva,iic,,,,y
pt818.xml,8,9,SarmA,Sarman,m1s,pn,,,
pt818.xml,9,10,tAn,tad,m2p,pron_dem,,,
pt818.xml,10,11,Darma,Darma,iic,,,,y
pt818.xml,11,12,aDi,aDi,iic,,,,
pt818.xml,12,13,kftAn,kfta,m2p,ppp,kf_1,,y
pt818.xml,13,14,gatvA,gam,i,abs,,,
pt818.xml,14,15,pra,pra,i,preverb,,,
pt818.xml,15,16,uvAca,vac,prf a3s,vt2a,,,
pt1772.xml,0,1,tatra,tatra,i,adv_dem,,,
pt1772.xml,1,2,me,aham,x6s,1st pron,,,
pt1772.xml,2,3,nava,nava_1,iic,,,,y
pt1772.xml,3,4,navam,nava_1,n1s,adj_ck,,,
pt1772.xml,4,5,vinoda,vinoda,iic,,,,
pt1772.xml,5,6,sTAnam,sTAna,n1s,noun_ctp6,,,
pt1772.xml,6,7,Bakzya,Bakzya,iic,gerundive_ya,Bakz,,y
pt1772.xml,7,8,Bojyam,Bojya,n1s,gerundive_ya,Buj_2,,y
pt1772.xml,8,9,ca,ca,i,pcl_conj,,,
pt1772.xml,9,10,Bavizyati,BU_1,fut a3s,vi1a,BU,,
pt263.xml,0,1,taTA,taTA,i,,,,y
pt263.xml,1,2,ca,ca,i,,,,y
pt433.xml,0,1,svAmin,svAmin,mvs,,,,
pt433.xml,1,2,na,na,i,,,,
pt433.xml,2,3,tat,tad,n1s,,,,y
pt433.xml,3,4,prAkftam,prAkfta,n1s,,,,y
pt433.xml,4,5,sattvam,sattva,n1s,,,,y
pt361.xml,0,1,uktam,ukta,n1s,ppp,vac,,y
pt361.xml,1,2,ca,ca,i,,,,y
pt361.xml,2,3,yataH,yatas,i,,,,y
pt1089.xml,0,1,sva,sva,iic,,,,y
pt1089.xml,1,2,BUmi,BUmi,iic,,,,y
pt1089.xml,2,3,hetoH,hetu,m6s,noun_ctp6,,,
pt1089.xml,3,4,pariBavAt,pariBava,m5s,noun,,,
pt1089.xml,4,5,yuDyante,yuD_1,pre[4] m3p,vi4m,yuD,,
pt1089.xml,5,6,kzatriyAH,kzatriya,m1p,noun,,,
pt995.xml,0,1,ataH,atas,i,adv_dem,,,
pt995.xml,1,2,aham,aham,x1s,1st pron,,,
pt995.xml,2,3,bravImi,brU,pre[2] a1s,vt2am,brU,,
pt130.xml,0,1,lANgUla,lANgUla,iic,,,,y
pt130.xml,1,2,cAlanam,cAlana,n2s,,,,y
pt130.xml,2,3,aDaH,aDas,i,,,,y
pt130.xml,3,4,caraRa,caraRa,iic,,,,y
pt130.xml,4,5,avapAtam,avapAta,m2s,,,,y
pt130.xml,5,6,BUmO,BUmi,f7s,,,,y
pt130.xml,6,7,ni,ni,iic,preverb,,,y
pt130.xml,7,8,patya,pat_1,i,,,,y
pt130.xml,8,9,vadana,vadana,iic,,,,y
pt130.xml,9,10,udara,udara,iic,,,,y
pt130.xml,10,11,darSanam,darSana,n2s,,,,y
pt130.xml,11,12,ca,ca,i,,,,y
pt130.xml,12,13,SvA,Svan_1,m1s,,,,y
pt130.xml,13,14,piRqa,piRqa,iic,,,,y
pt130.xml,14,15,dasya,da,m6s,,,,y
pt130.xml,15,16,kurute,kf_1,pre[8] m3s,,,,y
pt130.xml,16,17,gaja,gaja,iic,,,,y
pt130.xml,17,18,puNgavaH,puNgava,m1s,,,,y
pt130.xml,18,19,tu,tu,i,,,,y
pt130.xml,19,20,DIram,DIra_1,n2s,,,,y
pt130.xml,20,21,vi,vi,i,preverb,,,y
pt130.xml,21,22,lokayati,lok,cau pre a3s,,,,y
pt130.xml,22,23,cAwu,cAwu,iic,,,,y
pt130.xml,23,24,SatEH,Sata,n3p,,,,y
pt130.xml,24,25,ca,ca,i,,,,y
pt130.xml,25,26,BuNkte,Buj_2,pre[7] m3s,,,,y
pt853.xml,0,1,karawakaH,karawaka,m1s,noun,,,
pt853.xml,1,2,Aha,ah,pre a3s,vt2a,brU,,
pt176.xml,0,1,nityam,nitya,n2s,,,,y
pt176.xml,1,2,nara,nara,iic,,,,y
pt176.xml,2,3,indra,indra,iic,,,,y
pt176.xml,3,4,Bavane,Bavana,n7s,,,,y
pt176.xml,4,5,pari,pari,i,,,,y
pt176.xml,5,6,Samkaniyam,Samk,n1s,,,,
pt176.xml,6,7,vidyA,vidyA,iic,,,,y
pt176.xml,7,8,arTinA,arTin,m3s,,,,y
pt176.xml,8,9,guru,guru,iic,,,,y
pt176.xml,9,10,gfhe,gfha,n7s,,,,y
pt176.xml,10,11,niBftena,niBfta,n3s,,,,
pt176.xml,11,12,BAvyam,BAvya,n1s,gerundive_ya,BU_1,,y
pt176.xml,12,13,vinASam,vinASa,m2s,,,,y
pt176.xml,13,14,upa,upa,i,preverb,,,y
pt176.xml,14,15,yAnti,yA_1,pre[2] a3p,,,,y
pt176.xml,15,16,hi,hi_1,i,,,,y
pt176.xml,16,17,duH,dur,i,,,,y
pt176.xml,17,18,vi,vI_2,iic,preverb,,,
pt176.xml,18,19,nItAH,nIta,m1p,ppp,nI_1,,y
pt176.xml,19,20,prAdozikA,prAdozika,m1p,,,,
pt176.xml,20,21,iva,iva,i,,,,
pt176.xml,21,22,daridra,daridra,iic,,,,y
pt176.xml,22,23,gfhezu,gfha,n7p,,,,y
pt176.xml,23,24,dIpAH,dIpa,m1p,,,,y
pt1025.xml,0,1,alam,alam,i,pcl,,,
pt1025.xml,1,2,deva,deva,mvs,,,,y
pt1025.xml,2,3,para,para,iic,,,,y
pt1025.xml,3,4,loka,loka,iic,,,,y
pt1025.xml,4,5,vi,vi,iic,preverb,,,
pt1025.xml,5,6,rudDena,rudDa,m3s,ppp,ruD_2,,y
pt1025.xml,6,7,ati,ati,i,,,,y
pt1025.xml,7,8,nfSaMsena,nfSaMsa,n3s,adj_ctp2,,,
pt1025.xml,8,9,nizkAraRa,nizkAraRa,iic,,,,
pt1025.xml,9,10,sarva,sarva,iic,,,,
pt1025.xml,10,11,sattva,sattva,iic,,,,
pt1025.xml,11,12,utsAdana,utsAdana,iic,,,,
pt1025.xml,12,13,karmaRA,karman,n3s,noun_ctp6,,,
pt1025.xml,13,14,kftena,kfta,n3s,ppp,kf_1,,
pt1181.xml,0,1,svAmini,svAmin,m7s,noun,,,
pt1181.xml,1,2,guRa,guRa,iic,,,,y
pt1181.xml,2,3,Antara,Antara,iic,,,,y
pt1181.xml,3,4,jYe,jYa,m7s,adj_ctp_upapada,,,
pt1181.xml,4,5,guRavati,guRavat,m7s,noun,,,
pt1181.xml,5,6,Bftye,Bftya,m7s,noun,Bf,,
pt1181.xml,6,7,anu,anu_1,iic,,,,y
pt1181.xml,7,8,vartini,vartin,m7s,noun,,,
pt1181.xml,8,9,kalatre,kalatra,n7s,noun,,,
pt1181.xml,9,10,mitre,mitra,n7s,noun,,,
pt1181.xml,10,11,ca,ca,i,pcl_conj,,,
pt1181.xml,11,12,an,an_1,iic,,,,y
pt1181.xml,12,13,upa,,,,,,
pt1181.xml,13,14,carye,carya,n7s,gerundive_ya,car,,y
pt1181.xml,14,15,ni,ni,iic,preverb,,,
pt1181.xml,15,16,vedya,vid_1,i,abs,,,
pt1181.xml,16,17,duHKam,duHKa,n2s,noun,,,
pt1181.xml,17,18,suKI,suKin,m1s,noun,,,
pt1181.xml,18,19,Bavati,BU_1,pre[1] a3s,vi1a,BU,,
pt442.xml,0,1,tataH,tatas,i,,,,y
pt442.xml,1,2,tvayA,tvad,x3s,pron,,,y
pt442.xml,2,3,kim,ka_1,n1s,pron,,,y
pt442.xml,3,4,aBi,aBi,iic,preverb,,,y
pt442.xml,4,5,hitam,hita_2,n1s,ppp,DA_1,,y
pt453.xml,0,1,mama,aham,x6s,pron,,,y
pt453.xml,1,2,hfdayena,hfdaya,n3s,noun,,,y
pt453.xml,2,3,saha,saha,i,,,,y
pt453.xml,3,4,mantrayitvA,mantr,i,,,,y
pt453.xml,4,5,iva,iva,i,,,,y
pt453.xml,5,6,aBi,aBi,i,,,,y
pt453.xml,6,7,hitam,hita_2,n1s,ppp,DA_1,,y
pt1243.xml,0,1,kaH,ka_1,m1s,pron_int,,,
pt1243.xml,1,2,ayam,ayam,m1s,adj_dem,,,
pt1243.xml,2,3,kfta,kfta,iic,ppp,kf_1,,
pt1243.xml,3,4,anta,anta,iic,,,,
pt1243.xml,4,5,ava,ava,iic,preverb,,,
pt1243.xml,5,6,lokitaH,lokita,m1s,noun_ctp3,,,
pt1243.xml,6,7,tvat,tvad,iic,,,,
pt1243.xml,7,8,sakASam,sakASa,m2s,noun_ctp6,,,
pt1243.xml,8,9,aBi,aBi,i,preverb,,,
pt1243.xml,9,10,eti,i,pre[2] a3s,v2a,i,,
pt694.xml,0,1,aTa,aTa,i,pcl,,,
pt694.xml,1,2,gacCan,gacCat,m1s,prap[1],gam,,y
pt694.xml,2,3,deva,deva,iic,,,,
pt694.xml,3,4,SarmA,Sarman,m1s,pn,,,
pt694.xml,4,5,sa,sa,iic,,saha,,
pt694.xml,5,6,BAryam,BAryA,m2s,adj_cbv,,,
pt694.xml,6,7,kOlikam,kOlika,m2s,noun,,,
pt694.xml,7,8,ekam,eka,m2s,num_cardinal,,,
pt694.xml,8,9,madya,madya,iic,,,,
pt694.xml,9,10,pAna,pAna,iic,,,,
pt694.xml,10,11,kfte,kfta,i,noun_ctp6,kf_1,,
pt694.xml,11,12,samIpa,samIpa,iic,,,,
pt694.xml,12,13,vartini,vartin,m7s,adj_ctp_upapada,,,
pt694.xml,13,14,nagare,nagara,n7s,noun,,,
pt694.xml,14,15,pra,pra,iic,preverb,,,
pt694.xml,15,16,calitam,calita,m2s,pap,cal,,
pt694.xml,16,17,ava,ava,iic,preverb,,,
pt694.xml,17,18,lokya,lok,i,abs,,,
pt694.xml,18,19,pra,pra,i,preverb,,,
pt694.xml,19,20,uvAca,vac,prf a3s,vt2a,,,
pt1252.xml,0,1,tataH,tatas,i,,,,
pt1252.xml,1,2,tu,tu,i,,,,
pt1252.xml,2,3,rAtrO,rAtri,f7s,,,,
pt1252.xml,3,4,niBftaH,niBfta,m1s,,,,
pt1252.xml,4,5,BUtvA,BU_1,i,,,,
pt1252.xml,5,6,rAjA,rAjan,m1s,,,,y
pt1252.xml,6,7,sa,sa,iic,pcl,,,
pt1252.xml,7,8,kalatraH,kalatra,n1s,adj_cbv,,,
pt1252.xml,8,9,vAtAyana,vAtAyana,iic,,,,
pt1252.xml,9,10,sTaH,sTa,m1s,adj_ctp_upapada,,,
pt1252.xml,10,11,gagana,gagana,iic,,,,
pt1252.xml,11,12,ni,ni,iic,preverb,,,
pt1252.xml,12,13,veSita,veSita,iic,ppp_cau,viS_1,,
pt1252.xml,13,14,dfzwiH,dfzwi,m1s,adj_cbv,,,
pt1252.xml,14,15,yAvat,yAvat,i,adv_rel,,,
pt1252.xml,15,16,tizWati,sTA_1,pre[1] a3s,vi1a,sTA,,
pt1252.xml,16,17,tAvat,tAvat,i,adv_dem,,,
pt1252.xml,17,18,garuqa,garuqa,iic,,,,
pt1252.xml,18,19,A,A,iic,,,,
pt1252.xml,19,20,rUQam,rUQa,m2s,adj_ctp2,ruh_1,,
pt1252.xml,20,21,SaNKa,SaNKa,iic,,,,
pt1252.xml,21,22,cakra,cakra,iic,,,,
pt1252.xml,22,23,gadA,gadA,iic,,,,
pt1252.xml,23,24,hastam,hasta,m2s,noun_cds,,,
pt1252.xml,24,25,yaTA,yaTA,iic,,,,
pt1252.xml,25,26,ucita,ucita,iic,,,,
pt1252.xml,26,27,AkASAt,AkASa,n5s,,,,
pt1252.xml,27,28,ava,av,ipv[1] a2s,,,,
pt1252.xml,28,29,tarantam,tarat,m2s,prap[1],tF,,
pt1252.xml,29,30,apaSyat,paS,ipf[4] a3s,,,,
pt852.xml,0,1,nanu,nanu,i,pcl,,,
pt852.xml,1,2,iha,iha,i,pcl,,,
pt852.xml,2,3,paYca,paYcan,x1p,num_cardinal,,,
pt852.xml,3,4,mUla,mUla,iic,,,,
pt852.xml,4,5,vyasanAni,vyasana,n1p,noun_ck,,,
pt341.xml,0,1,tataH,tatas,i,,,,y
pt341.xml,1,2,kaTam,kaTam,i,,,,y
pt341.xml,2,3,api,api,i,,,,y
pt341.xml,3,4,na,na,i,,,,y
pt341.xml,4,5,daMzwrA,daMzwf,iic,noun,,,
pt341.xml,5,6,BaNgaH,BaNga,m1s,noun,,,y
pt341.xml,6,7,sam,sam,iic,preverb,,,y
pt341.xml,7,8,jAtaH,jAta,m1s,ppp,jan,,y
pt1576.xml,0,1,uktam,ukta,n1s,ppp,vac,,
pt1576.xml,1,2,ca,ca,i,pcl_conj,,,
pt1746.xml,0,1,kaTam,kaTam,i,adv_int,,,
pt1746.xml,1,2,etat,eza,n1s,pron_dem,,,
pt547.xml,0,1,re,re,i,,,,
pt547.xml,1,2,re,re,i,,,,
pt547.xml,2,3,goraBa,goraBa,mvs,,,,
pt547.xml,3,4,kim,ka_1,n1s,,,,y
pt547.xml,4,5,a,a,iic,,,,y
pt547.xml,5,6,pra,pra,iic,preverb,,,y
